"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",scava-api-gateway-1.0.0.jar,/home/boris/Projects/gh_crossminer_scava/api-gateway/org.eclipse.scava.apigateway/target/scava-api-gateway-1.0.0.jar,,,bbfdb62a36de645814c37b39cefe4ea0,b75f1c5fcc0be2794137bf78c190442d82605d57,org.eclipse.scava:scava-api-gateway:1.0.0,"cpe:/a:pivotal_software:spring_framework:1.0.0, cpe:/a:pivotal_software:spring_boot:1.0.0, cpe:/a:pivotal:spring_framework:1.0.0",CVE-2018-1272,"CWE-264 Permissions, Privileges, and Access Controls","Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, provide client-side support for multipart requests. When Spring MVC or Spring WebFlux server application (server A) receives input from a remote client, and then uses that input to make a multipart request to another server (server B), it can be exposed to an attack, where an extra multipart is inserted in the content of the request from server A, causing server B to use the wrong value for a part it expects. This could to lead privilege escalation, for example, if the part content represents a username or user roles.",NVD,"Medium",6.0,org.eclipse.scava:scava-api-gateway:1.0.0,"LOW, HIGHEST, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.rascal.OO_0.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/win32/win32/x86_64/plugins/org.eclipse.scava.metricprovider.trans.rascal.OO_0.0.0.201809101813.jar,,,37794167229537122b6d7b3cbf5f4cd5,1f2aabe95dcfe2f44ea80be843880f961eab4ed2,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.OO:0.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:0.0.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.OO:0.0.0-SNAPSHOT,LOW,16
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.rascal.OO_0.0.0.201809101813.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/win32/win32/x86_64/plugins/org.eclipse.scava.metricprovider.trans.rascal.OO_0.0.0.201809101813.jar,,,37794167229537122b6d7b3cbf5f4cd5,1f2aabe95dcfe2f44ea80be843880f961eab4ed2,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.OO:0.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:0.0.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.OO:0.0.0-SNAPSHOT,LOW,16
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.style-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.style/target/org.eclipse.scava.metricprovider.style-1.0.0-SNAPSHOT.jar,,,42bd129b69cd4e1a6ac98c1b2b9de746,1c5b856f9368643480be8f8926298330907090bd,org.eclipse.scava:org.eclipse.scava.metricprovider.style:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.style:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.style-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.style/target/org.eclipse.scava.metricprovider.style-1.0.0-SNAPSHOT.jar,,,42bd129b69cd4e1a6ac98c1b2b9de746,1c5b856f9368643480be8f8926298330907090bd,org.eclipse.scava:org.eclipse.scava.metricprovider.style:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.style:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.newsgroups.threads-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.threadsperdaypernewsgroup/target/org.eclipse.scava.metricprovider.historic.newsgroups.threads-1.0.0-SNAPSHOT.jar,,,6fc3007ca05d6336b2efac0866704939,215e874f0d04961c2dc38d7527c435ccc2cee5f2,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.threads:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.threads:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.newsgroups.threads-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.threadsperdaypernewsgroup/target/org.eclipse.scava.metricprovider.historic.newsgroups.threads-1.0.0-SNAPSHOT.jar,,,6fc3007ca05d6336b2efac0866704939,215e874f0d04961c2dc38d7527c435ccc2cee5f2,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.threads:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.threads:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.ui.ide_3.11.0.v20150825-2158.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/win32/win32/x86/plugins/org.eclipse.ui.ide_3.11.0.v20150825-2158.jar,,,38e39e11f2e24bbac43021ef70f67889,ee1b60ff51fee1c321fc429a800ee13d35320729,"","cpe:/a:eclipse:eclipse_ide:3.11.0.v20150825, cpe:/a:eclipse:ide:3.11.0.v20150825",CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,"","LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.unansweredthreadsperdaypernewsgroup/target/org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads-1.0.0-SNAPSHOT.jar,,,e73034bbd948527234da738c1be5717f,f3c7af214dec4fd1c81c6b344c99726637bee7dc,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.unansweredthreadsperdaypernewsgroup/target/org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads-1.0.0-SNAPSHOT.jar,,,e73034bbd948527234da738c1be5717f,f3c7af214dec4fd1c81c6b344c99726637bee7dc,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.unansweredthreads:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.xsd.edit_2.8.0.v20160208-0841.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.xsd.edit_2.8.0.v20160208-0841.jar,,,8d1a01fcce1198cbaaf28a58f89fe22c,4c2e194f349c9deb7a68dc0566b0fe6fc62ab0b6,"",cpe:/a:eclipse:eclipse_ide:2.8.0.v20160208,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,"",LOW,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.xsd.edit_2.8.0.v20160208-0841.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/linux/gtk/x86_64/plugins/org.eclipse.xsd.edit_2.8.0.v20160208-0841.jar,,,8d1a01fcce1198cbaaf28a58f89fe22c,4c2e194f349c9deb7a68dc0566b0fe6fc62ab0b6,"",cpe:/a:eclipse:eclipse_ide:2.8.0.v20160208,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,"",LOW,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.ui.editors_3.9.0.v20150213-1939.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/macosx/cocoa/x86_64/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.ui.editors_3.9.0.v20150213-1939.jar,This is org.eclipse.ui.editors jar used by Scout SDK,Eclipse Public License: http://www.eclipse.org/legal/epl-v10.html,f4cea39385b88ceafb2ad6cd2b590090,7ddc4dcbffe9b904deee94ffffd15e77607752c4,org.eclipse.scout.sdk.deps:org.eclipse.ui.editors:3.9.0.v20150213-1939,cpe:/a:eclipse:eclipse_ide:3.9.0.v20150213,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scout.sdk.deps:org.eclipse.ui.editors:3.9.0.v20150213-1939,LOW,32
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.apache.batik.util.gui_1.7.0.v200903091627.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/win32/win32/x86/plugins/org.apache.batik.util.gui_1.7.0.v200903091627.jar,A component of the BIRT runtime,Eclipse Public License - v 1.0: http://www.eclipse.org/org/documents/epl-v10.html,705e2e76b2d50953dfb0872d46cbd163,44eed20e2aee27a9b092457015c96c5ebf676bb9,com.innoventsolutions.birt.runtime:org.apache.batik.util.gui_1.7.0.v200903091627:4.8.0,cpe:/a:apache:batik:1.7,CVE-2015-0250,,XML external entity (XXE) vulnerability in the SVG to (1) PNG and (2) JPG conversion classes in Apache Batik 1.x before 1.8 allows remote attackers to read arbitrary files or cause a denial of service via a crafted SVG file.,NVD,"Medium",6.4,com.innoventsolutions.birt.runtime:org.apache.batik.util.gui_1.7.0.v200903091627:4.8.0,HIGH,34
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.apache.batik.util.gui_1.7.0.v200903091627.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/win32/win32/x86/plugins/org.apache.batik.util.gui_1.7.0.v200903091627.jar,A component of the BIRT runtime,Eclipse Public License - v 1.0: http://www.eclipse.org/org/documents/epl-v10.html,705e2e76b2d50953dfb0872d46cbd163,44eed20e2aee27a9b092457015c96c5ebf676bb9,com.innoventsolutions.birt.runtime:org.apache.batik.util.gui_1.7.0.v200903091627:4.8.0,cpe:/a:apache:batik:1.7,CVE-2017-5662,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"In Apache Batik before 1.9, files lying on the filesystem of the server which uses batik can be revealed to arbitrary users who send maliciously formed SVG files. The file types that can be shown depend on the user context in which the exploitable application is running. If the user is root a full compromise of the server - including confidential or sensitive files - would be possible. XXE can also be used to attack the availability of the server via denial of service as the references within a xml document can trivially trigger an amplification attack.",NVD,"High",7.9,com.innoventsolutions.birt.runtime:org.apache.batik.util.gui_1.7.0.v200903091627:4.8.0,HIGH,34
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.apache.batik.util.gui_1.7.0.v200903091627.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/releng/org.eclipse.scava.product/target/products/scava-product/win32/win32/x86/plugins/org.apache.batik.util.gui_1.7.0.v200903091627.jar,A component of the BIRT runtime,Eclipse Public License - v 1.0: http://www.eclipse.org/org/documents/epl-v10.html,705e2e76b2d50953dfb0872d46cbd163,44eed20e2aee27a9b092457015c96c5ebf676bb9,com.innoventsolutions.birt.runtime:org.apache.batik.util.gui_1.7.0.v200903091627:4.8.0,cpe:/a:apache:batik:1.7,CVE-2018-8013,CWE-502 Deserialization of Untrusted Data,"In Apache Batik 1.x before 1.10, when deserializing subclass of `AbstractDocument`, the class takes a string from the inputStream as the class name which then use it to call the no-arg constructor of the class. Fix was to check the class type before calling newInstance in deserialization.",NVD,"High",7.5,com.innoventsolutions.birt.runtime:org.apache.batik.util.gui_1.7.0.v200903091627:4.8.0,HIGH,34
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.configuration.puppet.implementationsmells-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.configuration.puppet.implementationsmells/target/org.eclipse.scava.metricprovider.trans.configuration.puppet.implementationsmells-1.0.0-SNAPSHOT.jar,,,1d678556db62fbeef506adc394708ef3,ed52698a57a2580673ecba4bbb5b1137232154e0,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.configuration.puppet.implementationsmells:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.configuration.puppet.implementationsmells:1.0.0-SNAPSHOT,HIGHEST,21
